우윤근,72,1810711,PRC_I1K1X0Z1H2O8O1H6D0N9E4Q7A2F5H2,국회법 일부개정법률안,계류,2011-01-28,"","","■ 제안이유 
  ？헌법재판소법？에 따르면 법률이 헌법에의 위반 여부를 결정하기 위하여 법원이 위헌법률심판을 헌법재판소에 제청하고, 헌법재판소는 제청된 법률 또는 법률 조항의 위헌여부만을 결정하도록 하고 있음. 법률의 위헌결정은 법원 및 국가기관 등을 기속하고, 위헌으로 결정된 법률 또는 법률의 조항은 그 결정이 있는 날로부터 효력을 상실하게 됨.
  이 때 효력이 상실된 법률은 제정이나 개정을 통하여 위헌 부분을 바로 개선해야 함에도 불구하고, 이들 법률에 대한 제·개정안이 해당 상임위원회에서 심사가 적시에 이루어지지 않아 미 개정 상태로 오랫동안 방치됨으로써 입법공백을 초래하거나 부당한 권리침해 상태가 지속되는 사례가 많이 발생하고 있음.
  이에 헌법재판소로부터 위헌결정이 난 법률의 경우 법제사법위원회의 소관 사항으로 하고, 법제사법위원회에서 위원회안으로 그 제정안·폐지안 또는 개정안을 제안할 수 있도록 함으로써 법적 안정성을 통한 국민의 권리를 보호하고자 함.
■ 주요내용 
  가. 헌법재판소에서 위헌결정을 받은 법률의 제정·폐지 또는 개정에 관한 사항을 법제사법위원회의 소관사항으로 함(안 제37조제1항제2호아목 신설).
  나. 헌법재판소에서 위헌결정을 받은 법률의 경우 위헌결정 당시 제정·폐지 또는 개정 기한이 명시되지 않은 경우 위헌결정일부터 6개월 이내에, 제정·폐지 또는 개정 기한을 명시한 경우 그 시한 이전 30일 이내에 그 법률의 제정안·폐지안 또는 개정안을 제출할 수 있도록 함(안 제51조의2 신설).","김성곤,박영선,박우순,박은수,박준선,박지원,우윤근",국회운영위원회
우윤근,72,1810132,PRC_Q1J0K1W2A0M3R1S6G5N4X3U0A5O0A3,국민건강보험법 일부개정법률안,계류,2010-12-03,"","","제안이유
  현행법에 따르면 교정시설 수용자는 건강보험료 납입의무가 면제되는 대신 보험급여를 받을 수 없는 급여정지 대상자로 편입되도록 규정되어 있음. 수용자에 대한 건강보험 적용은 법무부장관이 매년 사용될 비용(공단부담금)을 예상하여 국민건강보험공단에 예탁하고, 이 범위에서 요양급여가 이루어도록 하는 방식으로, 예산의 범위에서 제한적으로 이루어지고 있음. 
  2008년 구금시설 수용자 1인당 연간의료비 예산은 21만원인데 이는 2008년 국민 1인당 의료비인 137만 2,000원의 15.3%에 지나지 않아 수용자의 의료서비스 수준은 일반 시민에 비해 열악한 수준임. 
  이렇게 수용자의 보험급여를 일반인과 달리 규정한 것은 구금시설에 수용된 자의 의료보장 체계를 일원화하여 수용자에 대한 의료보장제도를 합리적으로 운영하기 위한 정책적 판단에 기인함. 그러나 형벌이 확정되어 그 집행을 받는 기결수와 헌법상 무죄추정의 원칙을 적용받는 미결수를 구분하지 않고 일괄적으로 보험적용을 제한하는 것은 불합리한 규정이라 볼 가능성이 있음. 
  특히 「형사소송법」에서 미결수의 보건의료에 관한 권리를 규정하고 있는 점, 미결수의 경우에는 교정시설에 비교적 단기간 구금될 수 있어 기결수의 의료처우와 같은 중장기적 질병치료계획을 적용하기 어렵다는 점 등을 고려하면 미결수의 경우 사회에서 받던 의료의 연속선상에서 기결수와는 다른 달리 건강보험 급여를 유지하여야 할 필요가 있음.
  이에 무죄추정의 원칙을 적용받는 미결수에 대하여는 건강보험 적용에 제한을 두지 않도록 하여 이들의 의료처우를 개선하고자 하려는 것임.
주요내용
  건강보험급여의 지급 정지 대상에서 미결수용자를 제외함(안 제49조제4호).","김상희,김성곤,박영선,박우순,박은수,박준선,우윤근",보건복지위원회
우윤근,72,1810109,PRC_Q1Z0A1V2V0J2I1U7F3U7E1K2L5R9S9,아동·청소년의 성보호에 관한 법률 일부개정법률안,의결,2010-12-02,2011-08-23,대안폐기,"제안이유
  2010년 4월 15일 「아동·청소년의 성보호에 관한 법률」 제33조제3항을 개정하면서 신상정보 등록대상자의 신상정보 제출 의무 등 고지사항을 ‘여성가족부장관’에게만 송달하고 ‘등록대상자’에게는 송달하지 아니하도록 하였음. 물론, 제33조제2항에 따라 법원은 등록대상자에게 등록대상자라는 사실과 신상정보 제출 의무가 있음을 알려주도록 하고 있음.
  그러나 제34조제1항은 등록대상자가 법 개정으로 송달 대상에서 제외되었음에도 불구하고, “등록대상자는 제33조제3항에 따른 송달을 받은 날부터 30일 이내에” 자신의 신상정보를 관할 경찰관서의 장에게 제출하도록 규정함으로써 다른 항을 인용하는 모순이 발생함. 
  이러한 모순을 해결하기 위하여 「성폭력범죄의 처벌 등에 관한 특례법」 제33조와 같이 “등록대상자는 판결이 확정된 날부터 60일 이내에” 신상정보를 제출하도록 개정하려는 것임.
주요내용
  신상정보 등록대상자는 판결이 확정된 날부터 60일 이내에 신상정보를 제출하도록 함(안 제34조제1항).","김상희,김성곤,박영선,박우순,박은수,박준선,우윤근",여성가족위원회
우윤근,72,1810107,PRC_V1E0Y1J2T0R2M1W7I0Z2J0K8Z4H9H3,민사조정법 일부개정법률안,의결,2010-12-02,2011-12-29,원안가결,"제안이유 및 주요내용
  민사조정(民事調停)제도는 민사에 관한 분쟁을 신속하고 간이한 절차에 따라 소송에 비하여 낮은 비용으로 당사자 사이의 상호 양해를 통하여 원만하게 해결함을 목적으로 하는 소송외 분쟁해결제도로서 엄격한 소송절차에 따른 분쟁해결의 단점을 보완하는 긍정적 효과가 인정되고 있으므로 제도의 적정한 활용을 위한 다양한 방안을 강구하여야 할 것임.
  그러나 현행의 독촉절차는 채권자가 신청하여 법원이 발령한 지급명령에 대하여 채무자가 적법한 이의신청을 하면 지급명령이 그 범위안에서 효력을 상실하고 지급명령을 신청한 때에 소가 제기된 것으로 보아 곧바로 소송으로 이행되도록 되어 있으므로, 비록 소송 계속(係屬) 중에 수소법원(受訴法院)의 회부결정이나 당사자의 조정신청에 따라 조정사건으로 처리될 수 있는 여지는 있으나, 당사자가 소제기 이전 단계에서 조정을 통하여 분쟁을 해결할 수 있도록 절차 선택권을 보장함에 있어 미흡한 측면이 있고, 절차적·비용적으로도 소송경제에 반하는 측면이 있음.
  이에 법원이 발령한 지급명령에 대하여 채무자가 적법한 이의신청을 한 경우에 채권자의 의사에 따라서 독촉절차가 소송 뿐 아니라 조정으로도 이행될 수 있도록 제도적 장치를 마련하려는 것임(안 제5조의2 및 제5조의3 신설).","김상희,김성곤,박영선,박우순,박은수,박준선,우윤근",법제사법위원회
우윤근,72,1809796,PRC_Q1U0P1R1Q0G3T1X7Y2A1V1G9U9Y0I7,정보화마을의 조성 및 육성에 관한 법률안,계류,2010-11-03,"","","제안이유
  현재 행정안전부에서 담당하는 정보화마을의 조성 및 육성사업은 그 성과를 높이 인정받고 있음에도 불구하고 법적 근거가 미약하여 이를 체계적으로 추진하기 어려운 측면이 있음.
  따라서 이를 법제화하여 정보화마을의 조성 및 육성을 지속적이고 체계적으로 추진할 수 있게 함으로써 지역 간 정보격차를 해소하고 지역경제를 활성화하며 주민의 삶의 질을 높이고 지역 간 균형 발전을 도모하려는 것임.
주요내용
가. 행정안전부장관은 정보화마을의 조성 및 육성을 촉진하기 위하여 5년마다 시·도지사와 협의하여 정보화 기반시설의 설치·운영에 관한 사항, 재원의 조달 및 운용에 관한 사항 등이 포함된 정보화마을 기본계획을 수립하도록 함(안 제4조).
나. 시ㆍ도지사는 기본계획에 따라 시장ㆍ군수·구청장과의 협의를 거쳐 매년 정보화마을시행계획을 수립하여 이를 행정안전부장관에게 제출하고, 행정안전부장관은 제출받은 시·도별 정보화마을시행계획을 종합·조정하여 해당 연도 정보화마을종합시행계획을 수립하도록 함(안 제5조).
다. 정보화마을의 조성 및 육성에 관한 주요 정책을 심의하기 위하여 행정안전부장관 소속으로 정보화마을심의위원회를 두도록 함(안 제6조).
라. 정보화마을의 지정 신청은 시ㆍ도지사가 시장·군수·구청장과의 협의를 거쳐 정보화마을의 범위를 정하여 행정안전부장관에게 신청하게 하고, 행정안전부장관은 해당 지역의 가구 및 인구 규모, 지방자치단체의 정보화마을 지원계획, 해당 지역의 정보화 수준 등을 고려하여 신청 받은 지역을 정보화마을로 지정할 수 있도록 함(안 제7조).
마. 행정안전부장관은 지정된 정보화마을의 조성 및 육성을 위하여 마을정보센터의 설치, 정보통신기기의 보급, 정보화마을 홈페이지 및 전자상거래 시스템 개발 및 운영 등의 업무를 하도록 함(안 제9조제1항).
바. 정보화마을의 효율적인 운영과 관리를 위하여 정보화마을별로 마을정보센터의 관리·운영, 정보화마을 간 정보교류 등의 업무를 하는 해당 마을 주민으로 구성된 정보화마을운영위원회를 두도록 함(안 제9조제2항부터 제4항까지).
사. 정보화마을 상호 간의 협력증진 및 공동이익의 추진과 공동사업의 수행 등을 하기 위하여 정보화마을의 조성 및 육성을 위한 정책개발 및 건의, 정보화마을에 대한 홍보 등의 업무를 하는 정보화마을중앙협회를 설립하도록 함(안 제12조).","김낙성,김성곤,노영민,박우순,박은수,안민석,우윤근",행정안전위원회
우윤근,72,1809218,PRC_L1S0J0Q8F3X1I1W3P4E4U5S9F7C3T7,상법 일부개정법률안,의결,2010-08-31,2011-03-11,대안폐기,"제안이유
  현행 「상법」 제542조의10은 구증권거래법의 폐지에 따라 상장회사에 대한 특례로서 「상법」에 수용된 규정으로서 일정 규모 이상(자산규모 1천억원 이상)인 상장회사의 감사의 독립성 및 투명성을 확보하기 위해 이 조의 적용대상인 상장회사는 상근감사를 의무적으로 설치하거나 상근감사를 대신하는 감사위원회를 설치하도록 규정하고 있는데, 상근감사를 대신하여 감사위원회를 설치하는 경우에 「상법」 제393조의2 및 제415조의2에 따른 일반 회사에 적용되는 감사위원회를 설치해야 하는지 상장회사의 특례로서 「상법」 제542조의11 및 제542조의12에 따른 감사위원회를 설치해야 하는지에 대해 해석상 혼란이 있으므로 이를 분명히 하도록 개선하려는 것임.
주요내용
  자산규모 1천억원 이상인 상장회사가 상근감사를 대신하여 감사위원회를 설치하는 경우에는 「상법」 제3편제13절의 감사위원회 규정을 적용받도록 문언을 명확히 함(안 제542조의10제1항 단서).","김동철,노영민,박영선,박우순,박은수,안민석,우윤근",법제사법위원회
우윤근,72,1809217,PRC_O1K0L0F8S3B1D1Y3D4P1Q2P5S5R8R0,소득세법 일부개정법률안,의결,2010-08-31,2010-12-08,대안폐기,"제안이유
  현행 소득세법 제52조제6항에 의하면 기부금 특별공제로 법정기부금, 지정기부금 등으로 나누고 있으며, 공제대상 기부금으로 노인복지시설, 가정폭력상담소, 사회복지관 등과 같이 사회복지법에 의한 사회복지시설에 대한 기부금은 법정 기부금으로 정해져 기부금 전액을 공제받고 있음(소득세법 제34조제2항 참조).
  이에 반해, 법률구조 법인으로서 법률복지서비스를 제공하고 있는 경우 지정기부금의 적용을 받아 근로소득 금액에서 법정기부금을 공제한 소득액의 20% 한도 내에서만 공제를 받고 있음. 이는 가정폭력 방지 등 유사한 업무를 수행하고 있는 기관과의 형평성에도 어긋날 뿐만 아니라, 법률구조를 사회복지 개념으로 보고 있는 세계적 추세와도 맞지 않는 일임. 따라서 급증하는 법률구조의 수요에 적극 대응하고 법률복지의 증진을 기하기 위해 법률구조법인에 기부하는 기부금 전액에 대해서 공제가 이루어지도록 소득세법 개정이 필요함.
주요내용
  1. 법정기부금 적용단체를 추가함(안 제34조제2항제11호 신설).
   법률구조사업의 활성화를 위해 기부금을 소득금액의 100퍼센트까지 필요경비에 산입할 수 있는 법정기부금 적용단체에 법률구조사업을 수행하는 법률구조법인을 추가함.","김동철,노영민,박영선,박우순,박은수,안민석,우윤근",기획재정위원회
우윤근,72,1808117,PRC_O1L0V0F4I0D7Y1V8A2R2X4G7Q6F0A6,법학전문대학원에의 법관·검사 및 일반직 공무원의 파견에 관한 법률안,계류,2010-04-07,"","","제안이유
  공무원을 법학전문대학원의 교원으로 파견함에 있어 「국가공무원법」 등에 따라 현재 인정되고 있는 파견방식으로는 법률개방시대와 국민의 사법서비스 요구 증가에 맞춰 경쟁력 있는 법조인을 양성한다는 법학전문대학원의 취지에 적합한 파견목적을 달성하기 어려운 측면이 있음.
  따라서 법관·검사 및 일반직 공무원과 같은 법률 관련 업무를 수행하고 있는 다양한 경력자를 법학전문대학원의 교원으로 파견하도록 하는 근거규정을 둠으로써 법학전문대학원의 실무교육을 강화하고 내실화하려는 것임. 
주요내용
  가. 국가기관의 장은 법학전문대학원의 설립·경영자의 요청이 있는 때에 일반직공무원 중 대통령령으로 정하는 공무원과 법관 및 검사 등을 당사자의 동의를 받아 해당 법학전문대학원에 교원으로 파견근무하게 할 수 있도록 함(안 제2조부터 제4조까지).
  나. 파견기간은 3년을 초과하지 아니하는 범위에서 해당 기관의 장이 정하도록 하되, 기간 연장을 요청받는 경우 파견공무원의 동의를 얻어 최대 2년까지 연장할 수 있도록 함(안 제7조).
  다. 파견공무원의 소속기관의 장은 법학전문대학원의 설립·경영자와 계약하여 파견공무원이 전임교원 또는 겸임교원으로서 법조교원의 업무를 수행할 수 있도록 함(안 제8조).
  라. 파견공무원은 파견을 이유로 인사·보수 등 신분상의 불이익한 대우를 받지 아니함(안 제9조제1항).
  마. 법학전문대학의 설립·경영자는 파견공무원이 법조교원의 업무를 수행하는 경우 그 대가에 상응하는 금액을 국고에 납입하도록 함(안 제9조제3항).","김동철,노영민,박기춘,박영선,박주선,박지원,양승조",교육과학기술위원회
우윤근,72,1808056,PRC_D1F0M0D4T0O2T1V5N0J0E2Q6E7A0V6,민사소송 등 인지법 일부개정법률안,의결,2010-04-02,2011-02-18,수정가결,"제안이유 및 주요내용
  민사소송절차 등 각종 소송절차에서 소장(訴狀) 등에 인지를 붙이거나 인지액에 해당하는 현금을 납부하도록 하고 있으나, 소송 당사자의 납부편의를 위하여 인지액에 해당하는 금액을 신용카드·직불카드 등으로 납부할 수 있도록 하려는 것임(안 제1조 및 제13조).","노영민,박기춘,박영선,박은수,안민석,양승조,우윤근",법제사법위원회
우윤근,72,1808055,PRC_E1Q0U0B4W0A2C1J4U5F5B3L5B0S5D6,민사소송법 일부개정법률안,계류,2010-04-02,"","","제안이유 
  현행 민사소송법 제208조제1항에서는 판결서의 기재사항을 규정하면서 판결서에 당사자의 법정대리인, 주문, 청구의 취지 및 상소의 취지, 이유, 변론을 종결한 날짜, 법원을 기재하도록 하고 있음. 그러나 현행 판결서의 기재사항만으로는 재판의 결과에 대하여 재판당사자를 이해시키거나 설득시키는데 한계가 있다고 지적되고 있음. 
  무엇보다 법조비리, 오판(심리미진·채증법칙위반·사실오인 등)의 핵심원인은 판결서의 내용이 부실하기 때문임. 따라서 재판당사자가 재판의 결과를 이해하고 승복할 수 있도록 하기 위하여 판결서에 ‘사실과 쟁점’을 반드시 기재하도록 할 필요가 있음.
주요내용
  판결서에 사실과 쟁점을 필수적으로 기재할 수 있도록 하려는 것임(안 제208조제1항제4호 신설).","노영민,박기춘,박영선,박은수,안민석,양승조,우윤근",법제사법위원회
