지역구 코드,정당 코드,지역구,세부지역,의원명,소속정당,직함,소속위원회,당선횟수,생년월일,군대,제대계급,제대일자,군대 비고,재산총액 (2011년 3월 25일),후보1,소속정당2,후보2,소속정당4,후보3,소속정당3
1,1,서울,동작구을,정몽준,한나라당,국회의원,외교통상통일위원회,6선,51.10.17,군필,육군중위,75.03.01,만기,"3,670,896,554"
1,1,서울,마포구갑,강승규,한나라당,국회의원,문화체육관광방송통신위원회,초선,63.09.20,군필,육군병장,84.02.16,만기,"989,051"
1,1,서울,마포구을,강용석,무소속,국회의원,지식경제위원회,초선,,,,,,"1,013,158"
1,1,서울,서대문구갑,이성헌,한나라당,국회의원,"예산결산특별위원회,정무위원회",재선,58.05.30,군필,육군이병,79.08.13,소집해제,"1,891,198"
1,1,서울,서대문구을,정두언,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,교육과학기술위원회",재선,57.03.06,군필,육군병장,82.07.09,만기,"1,045,697"
1,1,서울,서초구갑,이혜훈,한나라당,국회의원,기획재정위원회,재선,,,,,,"5,786,556"
1,1,서울,서초구을,고승덕,한나라당,국회의원,정무위원회,초선,,면제,,,(근시),"7,947,693"
1,1,서울,성동구갑,진수희,한나라당,국회의원,문화체육관광방송통신위원회,재선
1,1,서울,성동구을,김동성,한나라당,국회의원,국방위원회,초선,71.01.11,군필,육군대위,97.05.01,만기,"1,578,102"
1,1,서울,성북구을,김효재,한나라당,청와대 정무수석: 2011년 6월 9일,,,,,,,,"1,567,613"
1,1,서울,송파구갑,박영아,한나라당,국회의원,"국회운영위원회,윤리특별위원회,교육과학기술위원회,독도영토수호대책특별위원회",초선,,,,,,"3,342,628"
1,1,서울,송파구을,유일호,한나라당,국회의원,"국회운영위원회,기후변화대응·녹색성장특별위원회,윤리특별위원회,기획재정위원회,세계박람회지원특별위원회,연금제도개선특별위원회,정치개혁특별위원회",초선,55.03.30,군필,육군병장,78.09.05,만기,"1,277,552"
1,1,서울,양천구갑,원희룡,한나라당,국회의원,환경노동위원회,3선,,면제,,,(발가락1개없음),"1,004,998"
1,1,서울,양천구을,김용태,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,예산결산특별위원회,정무위원회",초선,68.03.26,군필,육군상병,89.03.06,소집해제,"665,592"
1,1,서울,영등포구갑,전여옥,한나라당,국회의원,"국토해양위원회,저출산고령화대책특별위원회",재선,,,,,,"5,060,714"
1,1,서울,영등포구을,권영세,한나라당,국회의원,"기획재정위원회,정보위원회",3선,59.02.24,군필,공군대위,86.04.19,만기,"1,653,714"
1,1,서울,용산구,진영,한나라당,국회의원,"행정안전위원회,정치개혁특별위원회",재선,,,,,,"3,795,755"
1,1,서울,은평구을,이재오,한나라당,국회의원,보건복지위원회,4선
1,1,서울,종로구,박진,한나라당,국회의원,지식경제위원회,3선,59.09.16,군필,해군중위,80.06.28,만기,"2,007,506"
1,1,서울,중랑구갑,유정현,한나라당,국회의원,행정안전위원회,초선,67.10.24,군필,육군상병,88.02.22,소집해제,"2,983,401"
1,1,서울,중랑구을,진성호,한나라당,국회의원,"세계박람회지원특별위원회,문화체육관광방송통신위원회",초선,,면제,,,(근시),"1,244,281"
1,1,서울,,나경원,한나라당,의원직 반납: 서울시장출마,,,,,,,,"4,057,570"
2,1,인천,계양구을,이상권,한나라당,국회의원,"국회운영위원회,지식경제위원회,평창동계올림픽 및 국제경기대회지원특별위원회,연금제도개선특별위원회",초선,,,육군일병,,의병,"1,702,287"
2,1,인천,남구갑,홍일표,한나라당,국회의원,"예산결산특별위원회,국토해양위원회,세계박람회지원특별위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회,저출산고령화대책특별위원회",초선,,면제,,,(만성활동성 감염),"4,384,442"
2,1,인천,남구을,윤상현,한나라당,국회의원,외교통상통일위원회,초선,62.12.01,군필,육군소위,88.05.14,만기,"21,274,389"
2,1,인천,남동구갑,이윤성,한나라당,국회의원,외교통상통일위원회,4선,44.10.02,군필,육군중위,68.03.01,만기,"1,771,292"
2,1,인천,남동구을,조전혁,한나라당,국회의원,"예산결산특별위원회,교육과학기술위원회,독도영토수호대책특별위원회",초선,60.07.14,군필,육군이병,84.02.11,가사사정,"248,321"
2,1,인천,부평구갑,조진형,한나라당,국회의원,문화체육관광방송통신위원회,3선,43.02.14,군필,육군병장,64.06.25,만기,"94,596,491"
2,1,인천,서구강화군갑,이학재,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,지식경제위원회,평창동계올림픽 및 국제경기대회지원특별위원회",초선,64.08.19,군필,육군병장,88.12.20,만기,"5,718,652"
2,1,인천,서구강화군을,이경재,한나라당,국회의원,"문화체육관광방송통신위원회,정치개혁특별위원회",4선,41.12.17,군필,육군소위,64.02.20,만기,"1,658,276"
2,1,인천,연수구,황우여,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,국회운영위원회,법제사법위원회,정보위원회",4선,47.08.03,군필,해군대위,71.01.25,만기,"1,781,402"
2,1,인천,중구동구옹진군,박상은,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,세계박람회지원특별위원회,보건복지위원회",초선,49.09.01,군필,해군대위,71.09.04,만기,"5,599,474"
3,1,경기,가평군양평군,정병국,한나라당,국회의원,환경노동위원회,3선,58.02.10,군필,해군상병,80.11.20,만기
3,1,경기,고양시덕양구갑,손범규,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,윤리특별위원회,환경노동위원회,정치개혁특별위원회",초선,66.12.19,군필,육군중위,89.03.02,만기,"633,924"
3,1,경기,고양시덕양구을,김태원,한나라당,국회의원,행정안전위원회,초선,51.03.19,군필,공군대위,75.09.30,만기,"519,743"
3,1,경기,고양시일산동구,백성운,한나라당,국회의원,"예산결산특별위원회,국토해양위원회",초선,49.06.16,군필,육군일병,70.09.29,의병,"4,735,215"
3,1,경기,고양시일산서구,김영선,한나라당,국회의원,정무위원회,4선,,,,,,"1,985,938"
3,1,경기,광명시을,전재희,한나라당,국회의원,문화체육관광방송통신위원회,3선,,,,,,"1,840,915"
3,1,경기,광주시,정진섭,한나라당,국회의원,"예산결산특별위원회,환경노동위원회",재선,,,,,,"945,537"
3,1,경기,구리시,주광덕,한나라당,국회의원,"예산결산특별위원회,교육과학기술위원회,독도영토수호대책특별위원회",초선,60.07.26,군필,육군일병,82.02.13,소집해제,"1,556,997"
3,1,경기,김포시,유정복,한나라당,국회의원,행정안전위원회,재선,57.06.16,군필,육군중위,81.09.19,만기
3,1,경기,부천시소사구,차명진,한나라당,국회의원,"국토해양위원회,세계박람회지원특별위원회",재선,59.08.14,군필,육군병장,81.10.20,만기,"537,170"
3,1,경기,부천시원미구갑,임해규,한나라당,국회의원,교육과학기술위원회,재선,60.03.07,군필,육군병장,82.05.18,만기,"227,672"
3,1,경기,부천시원미구을,이사철,한나라당,국회의원,"정무위원회,남북관계발전특별위원회",재선,52.09.15,군필,육군대위,74.01.29,만기,"7,543,621"
3,1,경기,성남시분당구갑,고흥길,한나라당,국회의원,행정안전위원회,3선,44.08.13,군필,육군병장,66.03.15,만기,"1,561,462"
3,1,경기,성남시수정구,신영수,한나라당,국회의원,국토해양위원회,초선,51.12.24,군필,육군이병,75.06.26,소집해제,"3,681,583"
3,1,경기,성남시중원구,신상진,한나라당,국회의원,보건복지위원회,재선,,면제,,,(수형),"210,593"
3,1,경기,수원시권선구,정미경,한나라당,국회의원,"예산결산특별위원회,국방위원회,여성가족위원회",초선,,,,,,"898,612"
3,1,경기,수원시팔달구,남경필,한나라당,국회의원,외교통상통일위원회,4선,65.01.20,군필,육군상병,89.02.08,소집면제,"3,675,904"
3,1,경기,안산시단원구을,박순자,한나라당,국회의원,보건복지위원회,재선,,,,,,"1,241,851"
3,1,경기,안산시상록구갑,이화수,한나라당,국회의원,"국회운영위원회,지식경제위원회,저출산고령화대책특별위원회",초선,53.01.05,군필,해군병장,73.04.30,만기,"932,667"
3,1,경기,안성시,김학용,한나라당,국회의원,농림수산식품위원회,초선,61.12.10,군필,공군병장,81.05.01,만기,"1,400,807"
3,1,경기,안양시동안구을,심재철,한나라당,국회의원,문화체육관광방송통신위원회,3선,58.01.18,군필,육군병장,81.02.18,만기,"6,126,298"
3,1,경기,양주시동두천시,김성수,한나라당,국회의원,"농림수산식품위원회,남북관계발전특별위원회,저출산고령화대책특별위원회",초선,53.05.20,군필,육군병장,75.04.23,만기,"616,785"
3,1,경기,용인시기흥구,박준선,한나라당,국회의원,"법제사법위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회",초선,,면제,,,(질병),"1,901,734"
3,1,경기,용인시수지구,한선교,한나라당,국회의원,문화체육관광방송통신위원회,재선,59.06.23,군필,육군병장,80.05.19,만기,"1,775,831"
3,1,경기,의왕시과천시,안상수,한나라당,국회의원,외교통상통일위원회,4선,,면제,,,(사유 행방불명),"3,724,693"
3,1,경기,이천시여주군,이범관,한나라당,국회의원,"환경노동위원회,정보위원회",초선,43.08.04,군필,육군일병,67.09.12,가사사정,"2,293,859"
3,1,경기,파주시,황진하,한나라당,국회의원,"외교통상통일위원회,정보위원회",재선,46.08.25,군필,육군중장,69.03.28,만기,"3,784,553"
3,1,경기,평택시갑,원유철,한나라당,국회의원,국방위원회,3선,62.09.26,군필,공군상병,86.03.03,소집해제,"397,869"
3,1,경기,포천시연천군,김영우,한나라당,국회의원,외교통상통일위원회,초선,67.01.20,군필,육군소위,92.02.09,만기,"514,845"
3,1,경기,화성시갑,김성회,한나라당,국회의원,"예산결산특별위원회,지식경제위원회,세계박람회지원특별위원회",초선,56.09.05,군필,육군대령,80.03.28,만기,"497,611"
3,1,경기,화성시을,박보환,한나라당,국회의원,교육과학기술위원회,초선,56.01.08,군필,육군하사,77.08.24,만기,"1,025,913"
4,1,강원,강릉시,권성동,한나라당,국회의원,"지식경제위원회,평창동계올림픽 및 국제경기대회지원특별위원회,정치개혁특별위원회",초선,,,,,,"3,096,292"
4,1,강원,철원군화천군양구군인제군,한기호,한나라당,국회의원,"예산결산특별위원회,정무위원회",초선,,,,,,"1,849,164"
4,1,강원,춘천시,허천,한나라당,국회의원,"여성가족위원회,국토해양위원회",재선,43.04.10,군필,육군하사,64.09.15,만기,"1,320,597"
4,1,강원,홍천군횡성군,황영철,한나라당,국회의원,"국회운영위원회,평창동계올림픽 및 국제경기대회지원특별위원회,농림수산식품위원회",초선,65.07.13,군필,육군일병,87.07.27,의병,"336,982"
6,1,충남,천안시을,김호연,한나라당,국회의원,"국회운영위원회,외교통상통일위원회",초선,,,공군중위,,만기,"210,459,201"
7,1,충북,제천시단양군,송광호,한나라당,국회의원,"윤리특별위원회,국토해양위원회",3선,42.05.10,군필,육군중령,65.02.20,만기,"1,461,414"
7,1,충북,충주시,윤진식,한나라당,국회의원,기획재정위원회,초선,,면제,,,(장기대기),"2,512,081"
11,1,부산,금정구,김세연,한나라당,국회의원,"국회운영위원회,교육과학기술위원회,남북관계발전특별위원회",초선,72.07.15,군필,육군이병,96.04.03,만기,"82,507,139"
11,1,부산,남구갑,김정훈,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,지식경제위원회",재선,57.11.03,군필,육군이병,78.08.21,의병,"2,013,962"
11,1,부산,남구을,김무성,한나라당,국회의원,교육과학기술위원회,4선,51.09.20,군필,육군이병,74.04.10,소집해제,"14,922,704"
11,1,부산,동래구,이진복,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,정무위원회",초선,57.10.18,군필,육군이병,78.10.23,소집해제,"666,191"
11,1,부산,부산진구갑,허원제,한나라당,국회의원,"세계박람회지원특별위원회,문화체육관광방송통신위원회",초선,51.09.27,군필,육군일병,74.02.28,소집해제,"6,800,752"
11,1,부산,부산진구을,이종혁,한나라당,국회의원,"예산결산특별위원회,지식경제위원회",초선,56.08.02,군필,해군일병,78.04.11,소집해제,"1,651,210"
11,1,부산,북구강서구갑,박민식,한나라당,국회의원,"지식경제위원회,독도영토수호대책특별위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회",초선,65.11.20,군필,육군상병,89.05.08,소집해제,"1,981,716"
11,1,부산,북구강서구을,허태열,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,정무위원회",3선,,면제,,,"(좌수 제2,3,4수지강직)","2,757,265"
11,1,부산,사상구,장제원,한나라당,국회의원,"예산결산특별위원회,국토해양위원회,저출산고령화대책특별위원회",초선,67.04.13,군필,공군상병,93.08.02,소집해제,"1,068,501"
11,1,부산,사하구갑,현기환,한나라당,국회의원,국토해양위원회,초선,59.06.10,군필,육군병장,81.01.23,만기,"1,765,924"
11,1,부산,서구,유기준,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,외교통상통일위원회",재선,59.08.10,군필,육군병장,86.01.24,만기,"3,696,036"
11,1,부산,수영구,유재중,한나라당,국회의원,"국회운영위원회,연금제도개선특별위원회,보건복지위원회",초선,56.03.27,군필,육군하사,77.08.19,만기,"1,272,025"
11,1,부산,연제구,박대해,한나라당,국회의원,"행정안전위원회,연금제도개선특별위원회",초선,,면제,,,(소집면제),"1,664,890"
11,1,부산,영도구,김형오,한나라당,국회의원,외교통상통일위원회,5선,47.11.30,군필,육군상병,72.11.07,만기,"1,702,640"
11,1,부산,중구동구,정의화,한나라당,국회부의장,국방위원회,4선,,면제,,,"(질병,기록없음)","15,311,487"
11,1,부산,해운대구기장군갑,서병수,한나라당,국회의원,"행정안전위원회,정보위원회",3선,52.01.09,군필,공군병장,73.02.28,만기,"3,194,878"
11,1,부산,해운대구기장군을,안경률,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,문화체육관광방송통신위원회,남북관계발전특별위원회",3선,48.07.11,군필,해군중위,71.09.04,만기,"466,661"
12,1,대구,달서구갑,박종근,한나라당,국회의원,외교통상통일위원회,4선,37.02.05,군필,육군일병,61.09.20,의병,"4,614,384"
12,1,대구,달서구병,조원진,한나라당,국회의원,"예산결산특별위원회,국토해양위원회",초선,59.01.07,군필,육군하사,80.07.08,만기,"461,005"
12,1,대구,달서구을,이해봉,한나라당,국회의원,"평창동계올림픽 및 국제경기대회지원특별위원회,보건복지위원회",4선,,면제,,,"(질병,기록없음)","2,491,261"
12,1,대구,달성군,박근혜,한나라당,국회의원,기획재정위원회,4선,,,,,,"2,239,700"
12,1,대구,동구갑,주성영,한나라당,국회의원,"법제사법위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,정치개혁특별위원회",재선,58.04.27,군필,육군병장,83.04.13,만기,"2,925,701"
12,1,대구,동구을,유승민,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,국방위원회",재선,58.01.07,군필,육군병장,79.01.05,만기,"2,768,920"
12,1,대구,북구갑,이명규,한나라당,국회의원,"국회운영위원회,지식경제위원회",재선,56.01.10,군필,공군병장,75.04.01,만기,"1,097,044"
12,1,대구,북구을,서상기,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,교육과학기술위원회",재선,46.01.29,군필,육군일병,67.03.30,의병,"1,360,468"
12,1,대구,서구,홍사덕,한나라당,국회의원,문화체육관광방송통신위원회,6선,43.03.05,군필,해군일병,62.06.04,귀휴,"425,570"
12,1,대구,수성구갑,이한구,한나라당,국회의원,기획재정위원회,3선,,면제,,,(장기대기),"4,108,640"
12,1,대구,수성구을,주호영,한나라당,국회의원,"외교통상통일위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회",재선,,,,,,"2,238,589"
12,1,대구,중구남구,배영식,한나라당,국회의원,"예산결산특별위원회,정무위원회,세계박람회지원특별위원회",초선,49.03.15,군필,육군이병,75.05.20,의병,"4,229,251"
13,1,울산,남구갑,최병국,한나라당,국회의원,"윤리특별위원회,외교통상통일위원회",3선,42.01.27,군필,육군대위,70.07.04,만기,"1,749,329"
13,1,울산,남구을,김기현,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,국토해양위원회",재선,59.02.21,군필,육군중위,86.04.19,만기,"5,741,084"
13,1,울산,동구,안효대,한나라당,국회의원,"예산결산특별위원회,행정안전위원회,정치개혁특별위원회",초선,55.07.27,군필,육군중위,78.02.25,만기,"1,241,438"
13,1,울산,울주군,강길부,한나라당,국회의원,기획재정위원회,재선,42.06.05,군필,육군병장,61.05.16,만기,"3,153,952"
13,1,울산,중구,정갑윤,한나라당,국회의원,"예산결산특별위원회,법제사법위원회",3선,50.11.08,군필,육군이병,75.12.31,소집해제,"449,251"
14,1,경북,경산시청도군,최경환,한나라당,국회의원,기획재정위원회,재선,,,,,,"4,935,410"
14,1,경북,경주시,정수성,한나라당,국회의원,"예산결산특별위원회,행정안전위원회,세계박람회지원특별위원회,독도영토수호대책특별위원회",초선,,,,,,"1,268,264"
14,1,경북,고령군성주군칠곡군,이인기,한나라당,국회의원,"기후변화대응·녹색성장특별위원회,행정안전위원회,남북관계발전특별위원회",3선,,면제,,,(무종),"1,911,652"
14,1,경북,구미시갑,김성조,한나라당,국회의원,기획재정위원회,3선,58.11.15,군필,육군병장,79.01.06,만기,"1,373,443"
14,1,경북,구미시을,김태환,한나라당,국회의원,"예산결산특별위원회,지식경제위원회",재선,43.09.24,군필,육군소위,65.02.20,만기,"3,110,475"
14,1,경북,군위군의성군청송군,정해걸,한나라당,국회의원,"농림수산식품위원회,저출산고령화대책특별위원회",초선,39.05.09,군필,육군상병,61.08.08,귀휴,"557,364"
14,1,경북,김천시,이철우,한나라당,국회의원,"독도영토수호대책특별위원회,문화체육관광방송통신위원회,남북관계발전특별위원회",초선,55.08.15,군필,육군상병,78.05.19,만기,"1,843,877"
14,1,경북,문경시예천군,이한성,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,윤리특별위원회,평창동계올림픽 및 국제경기대회지원특별위원회,국토해양위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회",초선,57.04.05,군필,육군중위,82.12.11,만기,"1,706,712"
14,1,경북,상주시,성윤환,한나라당,국회의원,"농림수산식품위원회,정치개혁특별위원회",초선,,면제,,,(질병),"2,936,373"
14,1,경북,안동시,김광림,한나라당,국회의원,"국회운영위원회,예산결산특별위원회,기획재정위원회",초선,48.04.28,군필,육군일병,71.11.15,소집해제,"4,579,256"
14,1,경북,영양군영덕군봉화군울진군,강석호,한나라당,국회의원,농림수산식품위원회,초선,55.12.03,군필,해군상병,78.03.02,만기,"15,835,145"
14,1,경북,영주시,장윤석,한나라당,국회의원,"예산결산특별위원회,평창동계올림픽 및 국제경기대회지원특별위원회,국토해양위원회,독도영토수호대책특별위원회",재선,50.01.05,군필,육군대위,75.05.24,만기,"8,424,542"
14,1,경북,영천시,정희수,한나라당,국회의원,국토해양위원회,재선,53.10.25,군필,육군상병,74.07.19,만기,"544,381"
14,1,경북,포항시남구울릉군,이상득,한나라당,국회의원,외교통상통일위원회,6선,35.11.29,군필,육군이병,62.12.26,이병귀가,"7,951,139"
14,1,경북,포항시북구,이병석,한나라당,국회의원,"독도영토수호대책특별위원회,문화체육관광방송통신위원회,정보위원회",3선,52.10.28,군필,육군병장,74.08.09,만기,"425,678"
15,1,경남,거제시,윤영,한나라당,국회의원,"국회운영위원회,세계박람회지원특별위원회,농림수산식품위원회",초선,,면제,,,(신장체중),"333,381"
15,1,경남,김해시갑,김정권,한나라당,국회의원,행정안전위원회,재선,60.01.12,군필,육군일병,81.03.14,소집해제,"489,523"
15,1,경남,김해시을,김태호,한나라당,국회의원,지식경제위원회,초선,,,육군병장,,만기
15,1,경남,남해군하동군,여상규,한나라당,국회의원,"예산결산특별위원회,농림수산식품위원회",초선,48.09.15,군필,육군상병,69.11.20,만기,"7,946,629"
15,1,경남,마산시갑,이주영,한나라당,국회의원,법제사법위원회,3선,51.09.30,군필,공군일병,76.05.03,소집해제,"1,131,945"
15,1,경남,마산시을,안홍준,한나라당,국회의원,"국토해양위원회,남북관계발전특별위원회",재선,51.03.02,군필,육군소령,80.04.12,만기,"4,397,325"
15,1,경남,밀양시창녕군,조해진,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,환경노동위원회",초선,,면제,,,(수핵탈출증),"284,046"
15,1,경남,산청군함양군거창군,신성범,한나라당,국회의원,농림수산식품위원회,초선,63.06.01,군필,육군병장,85.08.14,만기,"448,323"
15,1,경남,양산시,박희태,무소속,국회의장,,6선,,,,,,"9,711,971"
15,1,경남,의령군함안군합천군,조진래,한나라당,국회의원,농림수산식품위원회,초선,,면제,,,(가관절형성),"568,049"
15,1,경남,진주시을,김재경,한나라당,국회의원,"예산결산특별위원회,기후변화대응·녹색성장특별위원회,지식경제위원회,여성가족위원회,세계박람회지원특별위원회",재선,,면제,,,(우슬관절운동장애),"1,275,879"
15,1,경남,진해시,김학송,한나라당,국회의원,국방위원회,3선,52.07.06,군필,육군상병,75.06.06,만기,"3,859,588"
15,1,경남,창원시갑,권경석,한나라당,국회의원,"예산결산특별위원회,기획재정위원회",재선,46.01.02,군필,육군소령,69.03.28,만기,"833,597"
15,1,경남,통영시고성군,이군현,한나라당,국회의원,"공항·발전소·액화천연가스인수기지주변대책특별위원회,행정안전위원회,예산결산특별위원회",재선,52.03.12,군필,육군일병,75.05.19,소집해제,"1,140,809"
,1,,비례대표,김금래,한나라당,장관 여성부: 2011년 9월 16일,,,,,,,,"2,251,114"
,1,,비례대표01,강명순,한나라당,국회의원,"저출산고령화대책특별위원회,보건복지위원회",초선,,,,,,"238,156"
,1,,비례대표02,강성천,한나라당,국회의원,환경노동위원회,초선,40.08.15,군필,해군병장,61.08.07,만기,"1,896,903"
,1,,비례대표03,김성동,한나라당,국회의원,문화체육관광방송통신위원회,초선,,,,,,"573,736"
,1,,비례대표04,김소남,한나라당,국회의원,"행정안전위원회,여성가족위원회",초선,,,,,,"3,759,678"
,1,,비례대표05,김옥이,한나라당,국회의원,"국방위원회,여성가족위원회",초선,47.12.02,군필,육군대령,70.07.04,만기,"1,209,293"
,1,,비례대표06,김장수,한나라당,국회의원,국방위원회,초선,48.02.26,군필,육군대장,71.03.28,만기,"756,744"
,1,,비례대표07,나성린,한나라당,국회의원,"윤리특별위원회,기획재정위원회",초선,53.03.27,군필,해군중위,76.07.24,만기,"2,820,009"
,1,,비례대표08,배은희,한나라당,국회의원,"예산결산특별위원회,교육과학기술위원회",초선,,,,,,"1,265,790"
,1,,비례대표09,손숙미,한나라당,국회의원,"여성가족위원회,연금제도개선특별위원회,저출산고령화대책특별위원회,보건복지위원회",초선,,,,,,"2,959,708"
,1,,비례대표10,원희목,한나라당,국회의원,보건복지위원회,초선,54.06.10,군필,육군병장,77.03.08,만기,"4,165,617"
,1,,비례대표11,이두아,한나라당,국회의원,"국회운영위원회,법제사법위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,정보위원회",초선,,,,,,"530,649"
,1,,비례대표12,이애주,한나라당,국회의원,"여성가족위원회,연금제도개선특별위원회,보건복지위원회",초선,,,,,,"953,593"
,1,,비례대표13,이영애,한나라당,국회의원,농림수산식품위원회,초선,,,,,,"7,479,697"
,1,,비례대표14,이은재,한나라당,국회의원,"법제사법위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,정치개혁특별위원회,헌법재판소 재판관(조용환) 선출에 관한 인사청문특별위원회,정보위원회",초선,,,,,,"6,322,274"
,1,,비례대표15,이정선,한나라당,국회의원,"국회운영위원회,환경노동위원회,여성가족위원회",초선,,,,,,"710,904"
,1,,비례대표16,이정현,한나라당,국회의원,"예산결산특별위원회,법제사법위원회,평창동계올림픽 및 국제경기대회지원특별위원회,대법관(김용덕·박보영) 임명동의에 관한 인사청문특별위원회,남북관계발전특별위원회",초선,58.09.01,군필,육군병장,80.06.25,만기,"686,020"
,1,,비례대표17,이춘식,한나라당,국회의원,"연금제도개선특별위원회,저출산고령화대책특별위원회,보건복지위원회",초선,,면제,,,(진구성제5경추골절),"951,073"
,1,,비례대표18,임동규,한나라당,국회의원,"행정안전위원회,윤리특별위원회,연금제도개선특별위원회",초선,44.11.09,군필,육군병장,65.02.22,만기,"11,398,064"
,1,,비례대표19,정옥임,한나라당,국회의원,"외교통상통일위원회,남북관계발전특별위원회",초선,,,,,,"3,628,071"
,1,,비례대표20,조문환,한나라당,국회의원,정무위원회,초선,,면제,,,(만성활동성간염),"1,538,614"
