종로구,진보신당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1101/Sgg2110101/Hb100100840/gicho/100100840.jpg,최백순,崔伯洵,남,1966/07/15,45세,서울 종로구 행촌동,정당인,단국대학교 경제학과 졸업,"진보신당 종로구당원협의회 위원장(전),종로구 친환경무상급식 추진운동본부 공동대표(현)",2011-12-21
종로구,무소속,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1101/Sgg2110101/Hb100100266/gicho/100100266.jpg,한승문,韓承忞,남,1960/09/04,51세,경기 수원시 장안구 조원동,회사원,한양대학교 원자력공학과 졸업,"(전)삼성반도체연구원,(현)한국원자력감독자",2011-12-13
종로구,무소속,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1101/Sgg2110101/Hb100100586/gicho/100100586.jpg,서맹종,徐孟鍾,남,1952/03/13,60세,서울 종로구 동숭동,세무사,한국방송통신대학교 대학원 졸업(행정학 석사),(전)국세청 서기관,2011-12-14
종로구,무소속,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1101/Sgg2110101/Hb100100717/gicho/100100717.jpg,김영열,金永烈,남,1949/07/21,62세,경기 의정부시 호원동,역술인,미기재,자랑스러운한국인회 상임고문(현),2011-12-16
종로구,무소속,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1101/Sgg2110101/Hb100101587/gicho/100101587.jpg,임종탁,林鍾卓,남,1939/06/19,72세,경상남도 거창군 거창읍 상동2길,건설업,동양공업고등학교 졸업,"삼외건설(주)대표이사(현),(주)태창종합건설대표이사(전)",2012-01-20
중구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101878/gicho/100101878.jpg,나경원,羅卿瑗,여,1963/12/06,48세,서울 중구 신당2동,정당인,서울대학교 대학원 법학과 졸업(법학석사),"(전)제17·18대 국회의원,(전)한나라당 최고위원",2012-02-03
중구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101989/gicho/100101989.JPG,신은경,申恩卿,여,1958/12/23,53세,서울특별시 중구 소공로,국민대 정치대학원 겸임교수,한국외국어대학교 통번역대학원 석사,"전)KBS 뉴스앵커,전)한세대 교수",2012-02-09
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100100771/gicho/100100771.jpg,정호준,鄭皓駿,남,1971/02/19,41세,서울 중구 신당3동 ,정당인(민주당서울중구지역위원회위원장),뉴욕대학교(NYU) 그래픽커뮤니케이션 매내지먼트&테크놀러지 석사('97.9.~'99.5.),"(전)노무현정부 청와대 대통령 비서실 행정관(3급),(현)재단법인 정일형 이태영박사 기념사업회 이사장",2011-12-19
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101041/gicho/100101041.jpg,김택수,金澤洙,남,1964/04/05,48세,서울특별시 중구 퇴계로90길,변호사(법무법인 정세),서울대학교 정치학과 졸업,"(전)노무현대통령 청와대 시민사회비서관(고위공무원(가)급),(전)박원순 서울시장 후보 '희망캠프' 법률지원단장",2011-12-29
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101119/gicho/100101119.jpg,김인원,金仁垣,남,1962/12/10,49세,서울 중구 신당3동,법무법인 서울센트럴 대표변호사,성균관대학교대학원 법학과 법학석사,"전)박원순 서울시장후보 '희망캠프' 직능위원회 수석부위원장,전)사법연수원 교수",2012-01-03
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101606/gicho/100101606.jpg,송태경,宋台京,남,1957/03/22,55세,서울특별시 중구 다산로36길,시민운동가,국민대학교 대학원 행정학과 정책학전공 행정학박사,"(전)국민대 행정대학원 겸임교수,(전)한전 KPS 감사",2012-01-20
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101814/gicho/100101814.jpg,남요원,南堯元,남,1962/06/16,49세,서울 중구 신당동,정당인,동국대학교 철학과 졸업,"(전)한국민족예술인총연합 사무총장,(현)복지국가와 진보통합 시민회의 공동대표",2012-02-01
중구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100101986/gicho/100101986.jpg,유선호,柳宣浩,남,1953/09/27,58세,서울 중구 신당4동,국회의원,서울대학교 대학원 법학과 졸업(석사),"15, 17, 18대 국회의원,(전)18대 국회 법제사법위원장",2012-02-09
중구,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1102/Sgg2110201/Hb100100706/gicho/100100706.jpg,김인식,金仁植,남,1968/07/18,43세,서울특별시 용산구 소월로20길,정당인,한국외국어대학교 동양어대학 아랍어과 4년 중퇴,"전)2008년 민주노동당 서울 중구 국회의원후보,전)민주노동당서울중구위원장",2011-12-16
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100800/gicho/100100800.JPG,김승철,金承喆,남,1958/09/20,53세,서울 용산구 남영동,서민정책포럼 상임부대표,단국대학교 경영대학원 전자금융결제 전공(석사과정 1년 중퇴),"(전)제17대 대통령 한나라당 박근혜 경선캠프 서민대책위원장,(현)한나라당 중앙 사이버단 수석부단장",2011-12-20
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100834/gicho/100100834.JPG,배종달,裵鍾達,남,1952/02/20,60세,서울 용산구 이태원2동,정당인,선인고등학교 졸업,"(전) 경북 매일신문사 사장,(전) 한나라당 대통령 경선 박근혜후보 조직총괄특보",2011-12-21
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100901/gicho/100100901.JPG,박규정,朴圭貞,남,1959/09/07,52세,서울 용산구 이촌동,정당인,서강대 일반대학원 경제학 석사수료,"(현)한나라당 여의도 연구소 정책자문위원,(현)용산선진화 연구소 소장",2011-12-23
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100876/gicho/100100876.JPG,엄호건,嚴浩建,남,1956/07/24,55세,서울특별시 용산구 청파로85가길,(주)한국소방 부사장,쯔쿠바대학교대학원 박사과정 국제정치경제학 전공5년수료(2001.4.1~2006.3.31),"(전)인하대 정치외교학과 외래교수,(전)경희대 국제학부 외래교수",2011-12-23
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101339/gicho/100101339.JPG,박장규,朴長圭,남,1935/04/16,76세,서울 용산구 동빙고동,정당인,명지대학교 대학원 행정학과 졸업,"(전)용산 구의회 의장,(전)용산 구청장",2012-01-12
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101479/gicho/100101479.JPG,윤정균,尹程筠,남,1959/12/29,52세,서울 강남구 개포1동,기업인(한승종합건설 유한회사 부회장),연세대학교 행정대학원 졸업,"(전)대구대학교 총 학생회장,(전)용산역세권개발주식회사 경영관리본부장",2012-01-17
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101703/gicho/100101703.JPG,배은희,裵恩姬,여,1959/07/19,52세,서울 용산구 이태원동,제18대 국회의원,"미국 뉴욕주립대 대학원 졸업(이학박사, '86.08.~'92.08)","(현)제18대 국회의원,(전)한나라당 대변인",2012-01-27
용산구,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100102242/gicho/100102242.JPG,진영,陳永,남,1950/10/23,61세,서울특별시 용산구 한강대로,국회의원,서울대학교 법과대학 법학과 졸업,"(전) 국제의원연맹 부회장,(현)국회의원",2012-02-20
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100678/gicho/100100678.JPG,유상두,劉相斗,남,1946/01/05,66세,서울 용산구 한남동,정당인,전남과학대학교 화훼원예과 졸업,"(전)박원순 서울시장 후보 선거대책본부 직능위원장,(전)민주당 용산지역위원회 위원장",2011-12-15
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100751/gicho/100100751.JPG,김형기,金亨基,남,1968/11/29,43세,서울 용산구 효창동,사회복지단체인,연세대학교 대학원 졸업(체육학과 석사),"(현)혁신과통합 용산 공동대표,(현)사단법인 나눔 '함께21' 사무총장",2011-12-19
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100912/gicho/100100912.JPG,박인환,朴仁煥,남,1958/10/25,53세,서울 용산구 한강로1가,교수,고려대학교 법과대학 졸업,"(현)한양대학교 신문방송학과 겸임교수,(전)국민일보 편집국 편집국장",2011-12-26
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101212/gicho/100101212.JPG,김만호,金萬晧,남,1964/02/25,48세,서울 용산구 문배동,선문대 겸임교수,미국 캘리포니아 유니온대학 대학원 졸업(철학 박사) (2001.9.2~2004.5.15),"(전)민주통합당 전략기획위원회 부위원장,(현) (사)국회 입법정책연구회 선임연구원",2012-01-06
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101293/gicho/100101293.JPG,임미영,林美榮,여,1961/05/07,50세,서울특별시 용산구 이촌로46길,정당인,이화여자대학교 대학원 졸업(행정학 박사),"(전)한국양성평등교육진흥원 교수,(전)이화여자대학교 특임교수",2012-01-11
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101557/gicho/100101557.JPG,박명현,朴明鉉,남,1947/06/19,64세,서울 용산구 용산동2가,한의사(미국),Emperor's College 대학원 한의학 석사(1991년-1994년),"(전)민주당재외동포위원장,(현)해외동포사업추진위원회 위원장",2012-01-19
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101741/gicho/100101741.JPG,조순용,趙淳容,남,1951/07/16,60세,서울 용산구 한강로2가,석좌교수(순천대),서울대학교 동양사학과 졸업,"(전)청와대 정무수석,(전)KBS 사건25시 앵커",2012-01-30
용산구,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100101889/gicho/100101889.JPG,노식래,盧飾來,남,1958/01/24,54세,서울 용산구 효창동,정당인,연세대학교 정경대학 경제학 3년 재적(2007.3.1-2009.3.1),"(전)박원순 서울시장후보 부대변인,(전)민주통합당 부대변인",2012-02-06
용산구,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100100724/gicho/100100724.JPG,김종민,金鍾珉,남,1970/11/18,41세,서울 용산구 효창동,정당인,서강대학교 생명과학과 졸업,"(전)박원순서울시장후보 희망캠프 공동선거대책본부장,(현)통합진보당 서울시당 공동위원장",2011-12-16
용산구,국민행복당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1103/Sgg2110301/Hb100102246/gicho/100102246.JPG,이희정,李姬正,여,1963/04/02,49세,서울특별시 용산구 이촌로,회사원(코스모폴리텍),중앙대학교 예술대학 졸업,"(현)시인 ""가난한 행복"" 출판,(현)중앙대학교 총동문회 상임이사",2012-02-20
성동갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100101249/gicho/100101249.jpg,김태기,金兌基,남,1956/02/19,56세,서울 성동구 옥수동,대학교수,The University of Iowa 대학원 경제학 박사 [1983.9~1988.5(4년 8개월)],"(현) 단국대학교 경제학과 교수,(현) 한국노동경제학회 수석부회장(차기 회장)",2012-01-09
성동갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100102053/gicho/100102053.jpg,진수희,陳壽姬,여,1955/11/12,56세,서울 성동구 성수2가1동,국회의원,일리노이대학교 철학박사(1988.9~1991.6),"(현) 제18대 국회의원,(전) 보건복지부 장관",2012-02-13
성동갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100100695/gicho/100100695.jpg,최재천,崔載千,남,1963/11/19,48세,서울 성동구 옥수동,변호사,전남대학교 일반대학원 법학과 법학박사 졸업,"(전)제17대 국회의원,(현)법무법인한강 대표변호사",2011-12-15
성동갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100100893/gicho/100100893.jpg,임채호,林采浩,남,1963/03/15,49세,서울 성동구 금호동3가,삼육대학교 외래강사,한양대학교 법학과대학원 졸업,"(현)민주당 사회복지특별위원회부위원장,(전)박원순서울시장후보조직본부 부본부장",2011-12-23
성동갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100100926/gicho/100100926.jpg,정병채,丁炳彩,남,1954/08/11,57세,서울 성동구 금호동3가,(사)한국청소년한마음연맹 법인이사,한양대학교 공공정책대학원 행정학과 졸업(행정학석사),"(전)동부그룹/대신그룹 본부장,(전)민주당 성동구청장 출마(2006년)",2011-12-26
성동갑,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110401/Hb100101408/gicho/100101408.jpg,최창준,崔昌埈,남,1955/02/14,57세,서울 성동구 행당동,정당인,연세대학교 이과대학 화학과 졸업,"(현) 통합진보당 중앙위원,(현) 서울동부비정규노동센터 공동대표",2012-01-13
성동을,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110402/Hb100102306/gicho/100102306.jpg,김동성,金東聖,남,1971/01/11,41세,서울특별시 성동구 왕십리로 280,국회의원,서울대학교 법학과 졸업,"(현)제18대 한나라당 국회의원,(전)SBS '솔로몬의 선택' 출연 변호사",2012-02-23
성동을,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110402/Hb100100297/gicho/100100297.jpg,임종석,任鍾晳,남,1966/04/24,45세,서울 성동구 행당동,정당인,한양대학교 무기재료공학과 졸업,"(전)16, 17대 국회의원,(현)남북경제문화협력재단 이사장",2011-12-13
성동을,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1104/Sgg2110402/Hb100100544/gicho/100100544.jpg,남희정,南熙正,남,1974/11/25,37세,서울 성동구 용답동,정당인,한양대학교 경제학부 졸업,"(전) 민주노동당 성동구위원회 위원장,(현) 서울동부비정규노동센터 운영위원",2011-12-13
광진갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100101543/gicho/100101543.jpg,정송학,鄭松鶴,남,1953/07/07,58세,서울 광진구 자양2동,한양대학교 공공정책대학원 특임교수,한양대학교 대학원 법학박사,"현) 한양대학교 공공정책대학원 특임교수,전) 광진구청장",2012-01-19
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100522/gicho/100100522.jpg,임익강,林翼鋼,남,1965/06/05,46세,서울 광진구 광장동,의사(의학박사/외과전문의),전북대학교 의학전문대학원(의학박사),"현)굿모닝함운외과의원 원장 ,전)민주당 서울시당 청년위원장 ",2011-12-13
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100627/gicho/100100627.jpg,김용한,金龍漢,남,1956/02/28,56세,서울 광진구 구의2동,광진느루길 위원장,성균관대학교 경제학과 졸업,"전)대통령직인수위원회 자문위원,전)인천국제공항급유시설(한진그룹) 상임감사",2011-12-14
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100749/gicho/100100749.jpg,김다섭,金多燮,남,1961/06/15,50세,서울특별시 광진구 능동로44길,변호사,연세대학교 법과대학 법학과 졸업,"현)민주당 소상공인 보호위원회 위원장,현)민주사회를 위한 변호사 모임(민변) 회원",2011-12-19
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100805/gicho/100100805.jpg,한웅,韓雄,남,1964/01/15,48세,서울 광진구 광장동,변호사,고려대학교 대학원 법학과 졸업,"전)광진구청 고문변호사,현)서울동부지법 민사조정위원",2011-12-20
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100819/gicho/100100819.jpg,김용,金勇,남,1964/10/27,47세,서울 광진구 중곡4동,정당인,연세대학교 행정대학원 졸업(정치학 석사),"전)노무현대통령비서실 시민사회 수석실 행정관,현)민주당 중앙당 정책위원회 부의장",2011-12-22
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100101589/gicho/100101589.jpg,임동순,任東淳,남,1954/02/09,58세,서울특별시 광진구 동일로68길,정당인,초당대학교 사회체육학과 졸업,"전)18대 광진갑통합민주당 국회의원후보,현)민주통합당 중소기업특별위원회부위원장",2012-01-20
광진갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100101835/gicho/100101835.jpg,전혜숙,全惠淑,여,1955/05/05,56세,서울특별시 광진구 광나루로,국회의원,성균관대학교 임상약학대학원 보건·사회약학과 졸업,"현)민주통합당 18대 국회의원 ,전)박원순 서울시장 후보 광진(갑)선대본부장",2012-02-02
광진갑,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110501/Hb100100929/gicho/100100929.jpg,이병은,李秉殷,남,1975/10/29,36세,서울 광진구 구의2동,정당인,부산대학교 정치외교학과 졸업,"전)국회의원 조경태 정책비서,현)통합진보당 광진구 지역위원회 공동위원장",2011-12-26
광진을,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100100399/gicho/100100399.jpg,길기연,吉基演,남,1960/02/17,52세,서울특별시 광진구 뚝섬로34길,정당인,한양대학교 대학원 박사과정 재학중,"전)코레일관광개발 대표이사,현)한양대학교 겸임교수",2011-12-13
광진을,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100100491/gicho/100100491.jpg,전지명,全芝命,남,1953/03/18,59세,서울 광진구 구의동,동국대학교 겸임교수,동국대학교대학원 정치학 박사,"현)한나라당재정위부위원장 ,전)친박연대 대변인",2011-12-13
광진을,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100100870/gicho/100100870.jpg,정준길,鄭濬吉,남,1966/05/17,45세,서울 광진구 자양동,변호사,서울대학교 법과대학 공법학과 졸,"전) 대검찰청 중수부 검사,현) 대한변호사협회 수석대변인",2011-12-22
광진을,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100101619/gicho/100101619.jpg,추미애,秋美愛,여,1958/10/23,53세,서울 광진구 자양동,국회의원,연세대학교 경제대학원 졸업,"전)고등법원 판사(광주고법),전)국회 환경노동위원회 위원장",2012-01-20
광진을,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100101695/gicho/100101695.jpg,김태윤,金泰潤,남,1961/08/18,50세,서울 광진구 구의동,변호사,고려대학교 법학과 졸업,"전)숙명여자대학교 겸임교수,전)한국수출보험공사 비상임이사",2012-01-26
광진을,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100101893/gicho/100101893.jpg,백병기,白丙基,남,1959/04/14,52세,서울 광진구 화양동,시민단체대표,호원대학교 졸업(학사),"전)한명숙 서울시장후보 노동인권 위원장 ,현)사법개혁 범 국민연대 공동대표 ",2012-02-06
광진을,자유선진당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100101698/gicho/100101698.jpg,김홍준,金洪俊,남,1959/05/12,52세,서울 광진구 자양동,정당인,성균관대학교 경제학과 졸업,"현)자유선진당 서울시당 부위원장 ,현)대통령직속 지방행정체제개편위자문위원",2012-01-27
광진을,통합진보당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1105/Sgg2110502/Hb100101003/gicho/100101003.jpg,권중목,權重穆,남,1966/03/01,46세,서울특별시 광진구 아차산로,도시주거환경연구소 소장,경희대학교 국제법무대학원 법학석사,"전) (주)한국건설정보시스템 대표이사,현) (주)씨엠닉스 대표이사",2011-12-28
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100101747/gicho/100101747.jpg,허용범,許容範,남,1964/10/10,47세,서울 동대문구 휘경2동,의 저자,서울대학교 법과대학 사법학과 졸업,"(전)초대 국회대변인,(전)조선일보 워싱턴특파원",2012-01-30
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100101972/gicho/100101972.jpg,한지엽,韓枝燁,남,1958/08/19,53세,서울 동대문구 용두동,한성대학교 총동문회장,서울산업대학교전기공학과제4학년수료(현서울과학기술대학교),"(현)한나라당시당 부대변인,(전)제17대 대통령직인수위원회 자문위원",2012-02-08
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100101978/gicho/100101978.JPG,최병조,崔秉助,남,1942/06/19,69세,서울 동대문구 용두동,정당인,미기재,"(전)동대문구 의회의원 3선(12년),(전)서울특별시 의회의원(4년)",2012-02-09
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100102007/gicho/100102007.jpg,김치영,金致榮,남,1954/03/15,58세,서울 동대문구 한천로,공기업 임원,경북대학교 사회학과 졸업,"(전)박근혜 경선후보 총무·행정 특별보좌역,(현)인천국제공항공사 감사위원장",2012-02-10
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100102135/gicho/100102135.jpg,서영일,徐榮一,남,1961/06/13,50세,서울 동대문구 이문1동,치과의사,미국 로마린다 치과 대학원 석사 졸업,"(전)로마린다 치과 대학원 교수,(현)치과 병원장",2012-02-15
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100102161/gicho/100102161.jpg,장광근,張光根,남,1954/01/08,58세,서울 동대문구 청량리동,국회의원,연세대학교 사회과학대학 정치외교학과 졸업,"(현)국회국토해양위원회 위원장,제14대·16대·18대 국회의원",2012-02-16
동대문갑,한나라당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100102279/gicho/100102279.jpg,윤석민,尹錫敏,남,1967/03/08,45세,서울 동대문구 휘경동,기업인,한국과학기술원전산학과박사과정중퇴(1992.3.1~1994.2.1),"자랑스런신한국인상(김영삼대통령)수상,국무총리표창장(고건국무총리)수상",2012-02-22
동대문갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100100158/gicho/100100158.JPG,지용호,池龍鎬,남,1965/05/20,46세,서울 동대문구 휘경동,정당인,경희대학교 대학원 행정학과 박사과정 재학,"(전)경희대학교 총학생회장,(전)민주당 동대문구갑지역위원장",2011-12-13
동대문갑,민주통합당,http://info.nec.go.kr/photo_20120411/Sd1100/Gsg1106/Sgg2110601/Hb100100655/gicho/100100655.JPG,서양호,徐良鎬,남,1967/10/15,44세,서울 동대문구 용두동,혁신과 통합을 위한 새정치모임 혁신위원장,숭실대학교 철학과 졸업,"(전)노무현대통령 청와대 행정관,(전)박원순 서울시장 후보 조직특보",2011-12-15
